日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2012/11/20,'000021,长城开发,4.34,4.43,4.34,4.4,4.4,-0.06,-1.3636,0.1682,2218566,9738268.5,5725665570,5725665570,1916
2012/11/19,'000021,长城开发,4.4,4.43,4.3,4.37,4.37,0.03,0.6865,0.1737,2291589,10026599.05,5804822236,5804822236,1830
2012/11/16,'000021,长城开发,4.37,4.5,4.35,4.5,4.5,-0.13,-2.8889,0.1734,2287414,10047114.74,5765243903,5765243903,2092
2012/11/15,'000021,长城开发,4.5,4.63,4.5,4.6,4.6,-0.1,-2.1739,0.1112,1467247,6681338.63,5936750015,5936750015,1336
2012/11/14,'000021,长城开发,4.6,4.62,4.56,4.57,4.56,0.04,0.8772,0.1243,1640199,7540776.23,6068677793,6068677793,1380
2012/11/13,'000021,长城开发,4.56,4.71,4.54,4.71,4.71,-0.15,-3.1847,0.2063,2722257,12592697.39,6015906681,6015906681,2035
2012/11/12,'000021,长城开发,4.71,4.75,4.68,4.74,4.71,0,0,0.1056,1393463,6576723.64,6213798349,6213798349,1158
2012/11/9,'000021,长城开发,4.71,4.74,4.66,4.68,4.69,0.02,0.4264,0.19,2506052,11769474.92,6213798349,6213798349,1197
2012/11/8,'000021,长城开发,4.69,4.79,4.68,4.76,4.78,-0.09,-1.8828,0.1516,1999668,9465114.85,6187412793,6187412793,1529
2012/11/7,'000021,长城开发,4.78,4.84,4.75,4.79,4.78,0,0,0.1217,1605707,7710887.69,6306147793,6306147793,1295
2012/11/6,'000021,长城开发,4.78,4.84,4.72,4.81,4.82,-0.04,-0.8299,0.155,2044670,9728742.6,6306147793,6306147793,2301
2012/11/5,'000021,长城开发,4.82,4.88,4.8,4.88,4.86,-0.04,-0.823,0.1148,1514135,7306715.19,6358918904,6358918904,1528
2012/11/2,'000021,长城开发,4.86,4.88,4.81,4.82,4.82,0.04,0.8299,0.154,2032301,9830902.77,6411690016,6411690016,1398
2012/11/1,'000021,长城开发,4.82,4.84,4.75,4.76,4.74,0.08,1.6878,0.1498,1976279,9499285.69,6358918904,6358918904,1673
2012/10/31,'000021,长城开发,4.74,4.77,4.71,4.77,4.76,-0.02,-0.4202,0.0876,1155869,5467284.32,6253376682,6253376682,1434
2012/10/30,'000021,长城开发,4.76,4.8,4.73,4.77,4.76,0,0,0.1158,1527737,7270696.76,6279762238,6279762238,2077
2012/10/29,'000021,长城开发,4.76,4.78,4.71,4.73,4.76,0,0,0.1398,1844606,8748716.35,6279762238,6279762238,1727
2012/10/26,'000021,长城开发,4.76,4.94,4.75,4.9,4.9,-0.14,-2.8571,0.2185,2882468,13919696.28,6279762238,6279762238,2736
2012/10/25,'000021,长城开发,4.9,5.02,4.9,5.01,5,-0.1,-2,0.1878,2478063,12284337.6,6464461127,6464461127,2048
2012/10/24,'000021,长城开发,5,5.01,4.9,4.93,4.93,0.07,1.4199,0.241,3179350,15834078.24,6596388905,6596388905,2277
2012/10/23,'000021,长城开发,4.93,4.98,4.91,4.91,4.92,0.01,0.2033,0.1315,1735269,8583867.84,6504039460,6504039460,1618
2012/10/22,'000021,长城开发,4.92,4.96,4.88,4.91,4.94,-0.02,-0.4049,0.1195,1576556,7750911.13,6490846683,6490846683,1532
2012/10/19,'000021,长城开发,4.94,4.95,4.88,4.94,4.93,0.01,0.2028,0.1578,2081984,10237365.64,6517232238,6517232238,1681
2012/10/18,'000021,长城开发,4.93,4.95,4.84,4.87,4.84,0.09,1.8595,0.2325,3066798,15037800.63,6504039460,6504039460,2388
2012/10/17,'000021,长城开发,4.84,4.89,4.82,4.87,4.84,0,0,0.1448,1910338,9254299.21,6385304460,6385304460,1793
2012/10/16,'000021,长城开发,4.84,4.91,4.83,4.87,4.86,-0.02,-0.4115,0.132,1742045,8470622.97,6385304460,6385304460,1881
2012/10/15,'000021,长城开发,4.86,4.99,4.8,4.99,5,-0.14,-2.8,0.2121,2798633,13639490.16,6411690016,6411690016,2003
2012/10/12,'000021,长城开发,5,5.07,4.96,5.01,4.97,0.03,0.6036,0.1064,1403133,7038629.62,6596388905,6596388905,1761
2012/10/11,'000021,长城开发,4.97,5.08,4.97,5.04,5.08,-0.11,-2.1654,0.1964,2590625,13013563.08,6556810572,6556810572,2186
2012/10/10,'000021,长城开发,5.08,5.1,4.97,5,5.01,0.07,1.3972,0.2391,3153966,15910977.36,6701931127,6701931127,2249
2012/10/9,'000021,长城开发,5.01,5.04,4.88,4.94,4.88,0.13,2.6639,0.2364,3118342,15528937.51,6609581683,6609581683,3252
2012/10/8,'000021,长城开发,4.88,4.97,4.85,4.92,4.94,-0.06,-1.2146,0.1546,2039035,9988112.5,6438075571,6438075571,1629
2012/9/28,'000021,长城开发,4.94,4.96,4.83,4.84,4.91,0.03,0.611,0.229,3020935,14816167.23,6517232238,6517232238,3320
2012/9/27,'000021,长城开发,4.91,4.95,4.73,4.79,4.74,0.17,3.5865,0.2701,3563923,17314916.39,6477653905,6477653905,3230
2012/9/26,'000021,长城开发,4.74,4.92,4.74,4.9,4.87,-0.13,-2.6694,0.1744,2300252,11065635.47,6253376682,6253376682,1551
2012/9/25,'000021,长城开发,4.87,4.95,4.85,4.88,4.89,-0.02,-0.409,0.0946,1248522,6101253.64,6424882793,6424882793,1160
2012/9/24,'000021,长城开发,4.89,4.94,4.81,4.87,4.89,0,0,0.1239,1634753,7968623.17,6451268349,6451268349,2193
2012/9/21,'000021,长城开发,4.89,4.96,4.84,4.93,4.94,-0.05,-1.0121,0.2206,2910596,14248946.9,6451268349,6451268349,2719
2012/9/20,'000021,长城开发,4.94,5.19,4.93,5.06,5.08,-0.14,-2.7559,0.376,4961066,25194417.34,6517232238,6517232238,3686
2012/9/19,'000021,长城开发,5.08,5.28,4.95,4.97,4.95,0.13,2.6263,0.2924,3857463,19768011.33,6701931127,6701931127,2578
2012/9/18,'000021,长城开发,4.95,5.01,4.93,4.96,5.01,-0.06,-1.1976,0.1161,1532241,7612417.75,6530425016,6530425016,1437
2012/9/17,'000021,长城开发,5.01,5.18,4.98,5.17,5.18,-0.17,-3.2819,0.2208,2913459,14800844.27,6609581683,6609581683,2305
2012/9/14,'000021,长城开发,5.18,5.22,5.09,5.13,5.11,0.07,1.3699,0.3273,4317961,22256793.15,6833858906,6833858906,2934
2012/9/13,'000021,长城开发,5.11,5.2,5.11,5.2,5.18,-0.07,-1.3514,0.1674,2208884,11390000.72,6741509461,6741509461,1870
2012/9/12,'000021,长城开发,5.18,5.24,5.13,5.2,5.17,0.01,0.1934,0.1527,2013902,10410579.72,6833858906,6833858906,1782
2012/9/11,'000021,长城开发,5.17,5.21,5.14,5.2,5.2,-0.03,-0.5769,0.156,2057769,10632101.03,6820666128,6820666128,1861
2012/9/10,'000021,长城开发,5.2,5.21,5.13,5.15,5.13,0.07,1.3645,0.2727,3597108,18647768.48,6860244461,6860244461,2597
2012/9/7,'000021,长城开发,5.13,5.18,4.98,4.98,4.96,0.17,3.4274,0.3807,5022567,25658704,6767895017,6767895017,5043
2012/9/6,'000021,长城开发,4.96,5,4.93,4.93,4.95,0.01,0.202,0.1464,1930909,9573992.89,6543617794,6543617794,1129
2012/9/5,'000021,长城开发,4.95,5.03,4.83,4.88,4.88,0.07,1.4344,0.2746,3622784,17903913.76,6530425016,6530425016,2063
2012/9/4,'000021,长城开发,4.88,4.94,4.85,4.9,4.9,-0.02,-0.4082,0.1722,2271330,11110479.73,6438075571,6438075571,1874
2012/9/3,'000021,长城开发,4.9,4.92,4.82,4.82,4.87,0.03,0.616,0.1691,2231104,10904242.74,6464461127,6464461127,2649
2012/8/31,'000021,长城开发,4.87,4.95,4.81,4.95,4.98,-0.11,-2.2088,0.1783,2352375,11452727.71,6424882793,6424882793,2173
2012/8/30,'000021,长城开发,4.98,5.11,4.93,5.11,5.04,-0.06,-1.1905,0.1907,2515618,12591364.33,6570003349,6570003349,2282
2012/8/29,'000021,长城开发,5.04,5.14,5.02,5.02,5,0.04,0.8,0.2057,2713788,13790291.2,6649160016,6649160016,1794
2012/8/28,'000021,长城开发,5,5.04,4.98,4.98,4.99,0.01,0.2004,0.1305,1721647,8629278.99,6596388905,6596388905,1736
2012/8/27,'000021,长城开发,4.99,5.1,4.96,5.09,5.1,-0.11,-2.1569,0.2016,2659512,13310266.99,6583196127,6583196127,2366
2012/8/24,'000021,长城开发,5.1,5.24,5.08,5.18,5.23,-0.13,-2.4857,0.1442,1902625,9807669.1,6728316683,6728316683,1443
2012/8/23,'000021,长城开发,5.23,5.24,5.17,5.21,5.2,0.03,0.5769,0.1288,1699693,8859752.18,6899822795,6899822795,1412
2012/8/22,'000021,长城开发,5.2,5.27,5.19,5.25,5.26,-0.06,-1.1407,0.1575,2077475,10845870.6,6860244461,6860244461,1379
2012/8/21,'000021,长城开发,5.26,5.3,5.14,5.19,5.16,0.1,1.938,0.2897,3822002,20075046.02,6939401128,6939401128,2499
2012/8/20,'000021,长城开发,5.16,5.21,5.14,5.15,5.2,-0.04,-0.7692,0.103,1359364,7023482.55,6807473350,6807473350,1478
2012/8/17,'000021,长城开发,5.2,5.26,5.15,5.22,5.22,-0.02,-0.3831,0.1405,1853414,9615618.79,6860244461,6860244461,1784
2012/8/16,'000021,长城开发,5.22,5.25,5.18,5.18,5.19,0.03,0.578,0.2223,2933358,15319939.81,6886630017,6886630017,1721
2012/8/15,'000021,长城开发,5.19,5.24,5.15,5.18,5.19,0,0,0.2439,3218186,16757372.57,6847051683,6847051683,2036
2012/8/14,'000021,长城开发,5.19,5.21,5.08,5.08,5.08,0.11,2.1654,0.279,3681047,18936919.94,6847051683,6847051683,2818
2012/8/13,'000021,长城开发,5.08,5.19,5.08,5.19,5.21,-0.13,-2.4952,0.2849,3758809,19245065.66,6701931127,6701931127,3088
2012/8/10,'000021,长城开发,5.21,5.3,5.19,5.22,5.21,0,0,0.2813,3710742,19453690.55,6873437239,6873437239,2290
2012/8/9,'000021,长城开发,5.21,5.23,5.16,5.18,5.18,0.03,0.5792,0.2246,2962893,15393854.61,6873437239,6873437239,1945
2012/8/8,'000021,长城开发,5.18,5.22,5.15,5.22,5.2,-0.02,-0.3846,0.1628,2147203,11131171.1,6833858906,6833858906,1922
2012/8/7,'000021,长城开发,5.2,5.23,5.15,5.18,5.2,0,0,0.2402,3168669,16460777.81,6860244461,6860244461,2686
2012/8/6,'000021,长城开发,5.2,5.22,5.12,5.15,5.17,0.03,0.5803,0.3182,4197929,21731305.2,6860244461,6860244461,3144
2012/8/3,'000021,长城开发,5.17,5.2,5.08,5.1,5.07,0.1,1.9724,0.2685,3542817,18286846.8,6820666128,6820666128,2253
2012/8/2,'000021,长城开发,5.07,5.14,5.05,5.12,5.12,-0.05,-0.9766,0.1446,1907651,9720018.99,6688738350,6688738350,1716
2012/8/1,'000021,长城开发,5.12,5.15,5.03,5.04,4.98,0.14,2.8112,0.2533,3341671,17078444.84,6754702239,6754702239,2619
2012/7/31,'000021,长城开发,4.98,5.02,4.96,5.01,4.99,-0.01,-0.2004,0.1074,1417070,7075554.13,6570003349,6570003349,2074
2012/7/30,'000021,长城开发,4.99,5.09,4.95,5.08,5.05,-0.06,-1.1881,0.1547,2040882,10190708.1,6583196127,6583196127,1835
2012/7/27,'000021,长城开发,5.05,5.1,5.03,5.04,5.03,0.02,0.3976,0.1133,1495055,7563027.12,6662352794,6662352794,1634
2012/7/26,'000021,长城开发,5.03,5.13,5.02,5.05,5.05,-0.02,-0.396,0.1125,1484658,7543630.89,6635967238,6635967238,1358
2012/7/25,'000021,长城开发,5.05,5.11,5.04,5.07,5.1,-0.05,-0.9804,0.0827,1091160,5545305.08,6662352794,6662352794,1129
2012/7/24,'000021,长城开发,5.1,5.16,5.08,5.1,5.15,-0.05,-0.9709,0.1942,2562688,13089006.71,6728316683,6728316683,2015
2012/7/23,'000021,长城开发,5.15,5.17,4.96,4.98,5.05,0.1,1.9802,0.3378,4457133,22478011.43,6794280572,6794280572,2698
2012/7/20,'000021,长城开发,5.05,5.17,5.03,5.13,5.16,-0.11,-2.1318,0.2837,3742853,19035941.42,6662352794,6662352794,2870
2012/7/19,'000021,长城开发,5.16,5.24,5.09,5.11,5.11,0.05,0.9785,0.2435,3211897,16600507.41,6807473350,6807473350,2505
2012/7/18,'000021,长城开发,5.11,5.11,5.02,5.06,5.06,0.05,0.9881,0.1195,1576661,7999538.87,6741509461,6741509461,1877
2012/7/17,'000021,长城开发,5.06,5.08,4.98,4.98,4.98,0.08,1.6064,0.1046,1379743,6956318.51,6675545572,6675545572,1528
2012/7/16,'000021,长城开发,4.98,5.13,4.98,5.13,5.1,-0.12,-2.3529,0.1692,2231861,11217746.14,6570003349,6570003349,2726
2012/7/13,'000021,长城开发,5.1,5.17,5.08,5.11,5.14,-0.04,-0.7782,0.1399,1846213,9452052.99,6728316683,6728316683,1699
2012/7/12,'000021,长城开发,5.14,5.18,5.06,5.06,5.08,0.06,1.1811,0.2097,2767037,14162361.01,6781087794,6781087794,2702
2012/7/11,'000021,长城开发,5.08,5.13,5.01,5.04,5.06,0.02,0.3953,0.1352,1783112,9053902.28,6701931127,6701931127,1780
2012/7/10,'000021,长城开发,5.06,5.15,5.05,5.15,5.1,-0.04,-0.7843,0.1876,2474778,12607822.31,6675545572,6675545572,2131
2012/7/9,'000021,长城开发,5.1,5.29,5.1,5.24,5.27,-0.17,-3.2258,0.1854,2445765,12698851.74,6728316683,6728316683,2420
2012/7/6,'000021,长城开发,5.27,5.31,5.09,5.26,5.24,0.03,0.5725,0.236,3113384,16247031.41,6952593906,6952593906,3028
2012/7/5,'000021,长城开发,5.24,5.38,5.24,5.38,5.4,-0.16,-2.963,0.1746,2303760,12177681.57,6913015572,6913015572,2413
2012/7/4,'000021,长城开发,5.4,5.45,5.38,5.42,5.41,-0.01,-0.1848,0.1495,1972371,10667966.61,7124100017,7124100017,1497
2012/7/3,'000021,长城开发,5.41,5.48,5.4,5.43,5.41,0,0,0.1692,2232555,12151313.77,7137292795,7137292795,1592
2012/7/2,'000021,长城开发,5.41,5.47,5.38,5.43,5.38,0.03,0.5576,0.1623,2141377,11621034.88,7137292795,7137292795,2724
2012/6/29,'000021,长城开发,5.38,5.39,5.28,5.35,5.35,0.03,0.5607,0.2248,2966342,15841098.9,7097714462,7097714462,2661
2012/6/28,'000021,长城开发,5.35,5.47,5.35,5.46,5.42,-0.07,-1.2915,0.1737,2291987,12404477.11,7058136128,7058136128,2256
2012/6/27,'000021,长城开发,5.42,5.49,5.42,5.46,5.46,-0.04,-0.7326,0.0934,1231675,6710027.37,7150485573,7150485573,1843
2012/6/26,'000021,长城开发,5.46,5.48,5.39,5.41,5.42,0.04,0.738,0.1058,1395692,7596447.25,7203256684,7203256684,1947
2012/6/25,'000021,长城开发,5.42,5.59,5.42,5.5,5.55,-0.13,-2.3423,0.1737,2291037,12622527.77,7150485573,7150485573,3188
2012/6/21,'000021,长城开发,5.65,5.71,5.61,5.71,5.72,-0.07,-1.2238,0.1422,1876151,10572808.53,7453919463,7453919463,1898
2012/6/20,'000021,长城开发,5.72,5.78,5.67,5.7,5.67,0.05,0.8818,0.1951,2573720,14714636.24,7546268907,7546268907,2486
2012/6/19,'000021,长城开发,5.67,5.74,5.64,5.66,5.68,-0.01,-0.1761,0.1437,1896394,10769686.06,7480305018,7480305018,1422
2012/6/18,'000021,长城开发,5.68,5.74,5.66,5.66,5.67,0.01,0.1764,0.2199,2901487,16565804.44,7493497796,7493497796,2240
2012/6/15,'000021,长城开发,5.67,5.72,5.6,5.67,5.7,-0.03,-0.5263,0.3316,4374968,24795818.1,7480305018,7480305018,3109
2012/6/14,'000021,长城开发,5.7,5.79,5.57,5.6,5.59,0.11,1.9678,0.4532,5979590,34049272.44,7519883352,7519883352,3518
2012/6/13,'000021,长城开发,5.59,5.62,5.53,5.53,5.53,0.06,1.085,0.1342,1770449,9886444.64,7374762796,7374762796,1736
2012/6/12,'000021,长城开发,5.53,5.58,5.48,5.51,5.56,-0.03,-0.5396,0.1477,1948703,10788307.95,7295606129,7295606129,2072
2012/6/11,'000021,长城开发,5.56,5.57,5.41,5.44,5.39,0.17,3.154,0.2167,2858214,15731232.89,7335184462,7335184462,2702
2012/6/8,'000021,长城开发,5.39,5.52,5.38,5.5,5.46,-0.07,-1.2821,0.2401,3167258,17277333.9,7110907240,7110907240,2568
2012/6/7,'000021,长城开发,5.46,5.63,5.42,5.61,5.56,-0.1,-1.7986,0.2526,3332378,18407248.46,7203256684,7203256684,3512
2012/6/6,'000021,长城开发,5.56,5.67,5.51,5.6,5.61,-0.05,-0.8913,0.2936,3872867,21610748.33,7335184462,7335184462,2868
2012/6/5,'000021,长城开发,5.61,5.75,5.6,5.73,5.69,-0.08,-1.406,0.2522,3326997,18828589.67,7401148351,7401148351,2901
2012/6/4,'000021,长城开发,5.69,5.88,5.67,5.87,5.97,-0.28,-4.6901,0.3948,5207924,30134303.18,7506690574,7506690574,3767
2012/6/1,'000021,长城开发,5.97,6.08,5.93,6.02,6.02,-0.05,-0.8306,0.2351,3102064,18665700.97,7876088353,7876088353,2618
2012/5/31,'000021,长城开发,6.02,6.06,5.9,5.96,5.96,0.06,1.0067,0.3799,5011440,30060292.88,7942052242,7942052242,3035
2012/5/30,'000021,长城开发,5.96,6.01,5.91,5.95,5.95,0.01,0.1681,0.2663,3513005,20943405.54,7862895575,7862895575,2415
2012/5/29,'000021,长城开发,5.95,5.99,5.85,5.87,5.87,0.08,1.3629,0.3095,4083603,24207414.14,7849702797,7849702797,3358
2012/5/28,'000021,长城开发,5.87,5.87,5.61,5.77,5.86,0.01,0.1706,0.3246,4281737,24546560.61,7744160574,7744160574,4215
2012/5/25,'000021,长城开发,5.86,6.02,5.85,6.01,5.99,-0.13,-2.1703,0.2218,2926707,17344531.55,7730967797,7730967797,2230
2012/5/24,'000021,长城开发,5.99,6.03,5.91,5.92,5.93,0.06,1.0118,0.3966,5232540,31293100.38,7902473908,7902473908,2892
2012/5/23,'000021,长城开发,5.93,5.97,5.85,5.9,5.93,0,0,0.2677,3531302,20887168.82,7823317241,7823317241,2166
2012/5/22,'000021,长城开发,5.93,5.94,5.86,5.9,5.83,0.1,1.7153,0.2288,3018799,17800501.28,7823317241,7823317241,2307
2012/5/21,'000021,长城开发,0,0,0,0,5.83,None,None,0,0,0,7691389463,7691389463,0
2012/5/18,'000021,长城开发,5.83,5.94,5.83,5.91,5.93,-0.1,-1.6863,0.2643,3487309,20514985.69,7691389463,7691389463,2378
2012/5/17,'000021,长城开发,5.93,5.97,5.84,5.85,5.85,0.08,1.3675,0.2434,3211704,19010584.15,7823317241,7823317241,2434
2012/5/16,'000021,长城开发,5.85,5.99,5.85,5.95,5.95,-0.1,-1.6807,0.3317,4376308,25861646.5,7717775019,7717775019,3953
2012/5/15,'000021,长城开发,5.95,6.04,5.89,6.01,6.07,-0.12,-1.9769,0.4265,5626991,33513362.93,7849702797,7849702797,3848
2012/5/14,'000021,长城开发,6.07,6.22,6.07,6.2,6.16,-0.09,-1.461,0.3585,4729001,29012239.95,8008016131,8008016131,4304
2012/5/11,'000021,长城开发,6.16,6.27,6.15,6.16,6.19,-0.03,-0.4847,0.3842,5068581,31498633.4,8126751131,8126751131,2903
2012/5/10,'000021,长城开发,6.19,6.26,6.18,6.24,6.27,-0.08,-1.2759,0.2721,3590225,22317519.46,8166329464,8166329464,3300
2012/5/9,'000021,长城开发,6.27,6.36,6.17,6.34,6.34,-0.07,-1.1041,0.6787,8954479,55996121.94,8271871687,8271871687,5191
2012/5/8,'000021,长城开发,6.34,6.37,6.18,6.26,6.26,0.08,1.278,0.8671,11439188,71764062.86,8364221132,8364221132,7612
2012/5/7,'000021,长城开发,6.26,6.27,6.13,6.15,6.19,0.07,1.1309,0.5823,7681537,47536699.14,8258678909,8258678909,5578
2012/5/4,'000021,长城开发,6.19,6.22,6.12,6.14,6.15,0.04,0.6504,0.5004,6602217,40744404.03,8166329464,8166329464,4489
2012/5/3,'000021,长城开发,6.15,6.3,6.08,6.28,6.3,-0.15,-2.381,0.922,12164155,74891888.36,8113558353,8113558353,5766
2012/5/2,'000021,长城开发,6.3,6.35,6.24,6.29,6.26,0.04,0.639,1.0255,13529592,85041709.77,8311450020,8311450020,4665
2012/4/27,'000021,长城开发,6.26,6.39,6.16,6.31,6.31,-0.05,-0.7924,1.0738,14165745,88758915.6,8258678909,8258678909,4235
2012/4/26,'000021,长城开发,6.31,6.54,6.21,6.35,6.33,-0.02,-0.316,1.066,14064025,88702623.02,8324642798,8324642798,5436
2012/4/25,'000021,长城开发,6.33,6.34,6.07,6.1,6.1,0.23,3.7705,1.2539,16542835,102983014.6,8351028354,8351028354,8113
2012/4/24,'000021,长城开发,6.1,6.21,5.82,6,6.12,-0.02,-0.3268,0.9865,13014615,78554710.86,8047594464,8047594464,6825
2012/4/23,'000021,长城开发,0,0,0,0,6.12,None,None,0,0,0,8073980020,8073980020,0
2012/4/20,'000021,长城开发,6.12,6.15,6,6.04,6.04,0.08,1.3245,0.7102,9369230,57145714.86,8073980020,8073980020,4350
2012/4/19,'000021,长城开发,6.04,6.09,6,6.06,6.08,-0.04,-0.6579,0.4471,5898859,35615760.12,7968437797,7968437797,3339
2012/4/18,'000021,长城开发,6.08,6.14,5.94,5.99,5.96,0.12,2.0134,0.7228,9536347,57635575.12,8021208908,8021208908,5618
2012/4/17,'000021,长城开发,5.96,6.12,5.93,5.96,5.96,0,0,0.7587,10009585,60339906.9,7862895575,7862895575,5687
2012/4/16,'000021,长城开发,5.96,6.05,5.89,5.93,6.04,-0.08,-1.3245,0.5868,7741801,46144629.72,7862895575,7862895575,4668
2012/4/13,'000021,长城开发,6.04,6.14,5.89,6.03,5.97,0.07,1.1725,1.5806,20852356,125245746.6,7968437797,7968437797,9060
2012/4/12,'000021,长城开发,5.97,6.02,5.65,5.7,5.69,0.28,4.9209,0.9161,12085800,70960145.66,7876088353,7876088353,6453
2012/4/11,'000021,长城开发,5.69,5.7,5.56,5.61,5.63,0.06,1.0657,0.3994,5269018,29759965.6,7506690574,7506690574,3424
2012/4/10,'000021,长城开发,5.63,5.65,5.37,5.62,5.65,-0.02,-0.354,0.5113,6745884,37275611.04,7427533907,7427533907,4044
2012/4/9,'000021,长城开发,5.65,5.88,5.58,5.76,5.8,-0.15,-2.5862,0.5935,7830191,44843174.41,7453919463,7453919463,4223
2012/4/6,'000021,长城开发,5.8,5.83,5.67,5.7,5.72,0.08,1.3986,0.432,5699458,32808760.8,7651811130,7651811130,3729
2012/4/5,'000021,长城开发,5.72,5.75,5.56,5.56,5.63,0.09,1.5986,0.4917,6486986,36693192.42,7546268907,7546268907,5369
2012/3/30,'000021,长城开发,5.63,5.65,5.46,5.62,5.61,0.02,0.3565,0.4464,5889771,32749846.76,7427533907,7427533907,3369
2012/3/29,'000021,长城开发,5.61,5.91,5.49,5.86,5.86,-0.25,-4.2662,0.4362,5754880,32665702.69,7401148351,7401148351,4137
2012/3/28,'000021,长城开发,5.86,6.13,5.82,6.08,6.14,-0.28,-4.5603,0.4427,5839797,34714863.09,7730967797,7730967797,4428
2012/3/27,'000021,长城开发,6.14,6.24,6.04,6.2,6.18,-0.04,-0.6472,0.4608,6078912,37351327.24,8100365575,8100365575,3377
2012/3/26,'000021,长城开发,6.18,6.27,6.15,6.23,6.3,-0.12,-1.9048,0.2588,3414823,21188064.26,8153136687,8153136687,2318
2012/3/23,'000021,长城开发,6.3,6.42,6.15,6.4,6.45,-0.15,-2.3256,0.6176,8148272,51097532.26,8311450020,8311450020,4660
2012/3/22,'000021,长城开发,6.45,6.45,6.22,6.38,6.34,0.11,1.735,0.4147,5471609,34601145.31,8509341687,8509341687,3808
2012/3/21,'000021,长城开发,6.34,6.44,6.18,6.36,6.36,-0.02,-0.3145,0.6355,8383614,52806012.67,8364221132,8364221132,5504
2012/3/20,'000021,长城开发,6.36,6.58,6.36,6.55,6.6,-0.24,-3.6364,0.7852,10359585,67045553.17,8390606687,8390606687,5254
2012/3/19,'000021,长城开发,6.6,6.67,6.47,6.62,6.66,-0.06,-0.9009,1.0836,14295360,93819680.74,8707233355,8707233355,7785
2012/3/16,'000021,长城开发,6.66,6.66,6.31,6.35,6.36,0.3,4.717,1.6546,21828869,142288585,8786390021,8786390021,10549
2012/3/15,'000021,长城开发,6.36,6.44,6.15,6.39,6.43,-0.07,-1.0886,0.8557,11289640,70930028.47,8390606687,8390606687,7727
2012/3/14,'000021,长城开发,6.43,6.64,6.21,6.45,6.43,0,0,1.9503,25730019,165901809.1,8482956132,8482956132,13046
2012/3/13,'000021,长城开发,6.43,6.43,6.3,6.3,6.32,0.11,1.7405,0.9564,12617117,80539232.08,8482956132,8482956132,6068
2012/3/12,'000021,长城开发,6.32,6.38,6.27,6.34,6.34,-0.02,-0.3155,0.5539,7307224,46119373.84,8337835576,8337835576,4304
2012/3/9,'000021,长城开发,6.34,6.38,6.24,6.32,6.23,0.11,1.7657,0.6842,9026585,56962132.44,8364221132,8364221132,4468
2012/3/8,'000021,长城开发,6.23,6.3,6.13,6.19,6.13,0.1,1.6313,0.6653,8777746,54730080.63,8219100576,8219100576,4141
2012/3/7,'000021,长城开发,6.13,6.25,6.09,6.13,6.2,-0.07,-1.129,0.4585,6049197,37284494.92,8087172798,8087172798,3750
2012/3/6,'000021,长城开发,6.2,6.32,6.14,6.31,6.33,-0.13,-2.0537,0.6468,8533162,53029064.92,8179522242,8179522242,5368
2012/3/5,'000021,长城开发,6.33,6.47,6.31,6.38,6.37,-0.04,-0.6279,0.8397,11077816,70578153.64,8351028354,8351028354,5902
2012/3/2,'000021,长城开发,6.37,6.38,6.18,6.29,6.26,0.11,1.7572,1.0534,13897257,87262677,8403799465,8403799465,6574
2012/3/1,'000021,长城开发,6.26,6.34,6.03,6.07,6.09,0.17,2.7915,1.1077,14613041,90919520.59,8258678909,8258678909,7504
2012/2/29,'000021,长城开发,6.09,6.34,6.08,6.34,6.28,-0.19,-3.0255,0.8031,10595299,65288407.17,8034401686,8034401686,6406
2012/2/28,'000021,长城开发,6.28,6.32,6.14,6.21,6.21,0.07,1.1272,1.0081,13299307,82761272.45,8285064465,8285064465,8055
2012/2/27,'000021,长城开发,6.21,6.39,6.15,6.15,6.14,0.07,1.1401,1.2575,16590166,103830218.1,8192715020,8192715020,8570
2012/2/24,'000021,长城开发,6.14,6.16,6.04,6.1,6.1,0.04,0.6557,0.6686,8821330,53795133.35,8100365575,8100365575,5761
2012/2/23,'000021,长城开发,6.1,6.3,6.04,6.16,6.14,-0.04,-0.6515,0.8979,11846380,72809939.51,8047594464,8047594464,7189
2012/2/22,'000021,长城开发,6.14,6.16,6.02,6.05,6.04,0.1,1.6556,0.6395,8437250,51425559.45,8100365575,8100365575,5219
2012/2/21,'000021,长城开发,6.04,6.06,5.93,6.03,6.02,0.02,0.3322,0.4209,5553130,33281029.67,7968437797,7968437797,3833
2012/2/20,'000021,长城开发,6.02,6.15,6.01,6.1,6,0.02,0.3333,0.6164,8131634,49431104.13,7942052242,7942052242,4172
2012/2/17,'000021,长城开发,6,6.15,5.92,6.11,6.08,-0.08,-1.3158,0.5077,6697920,40192340.67,7915666686,7915666686,4055
2012/2/16,'000021,长城开发,6.08,6.12,5.98,6.03,6.03,0.05,0.8292,0.8204,10823031,65372021.3,8021208908,8021208908,6723
2012/2/15,'000021,长城开发,6.03,6.07,5.87,5.9,5.92,0.11,1.8581,0.6734,8883864,53298851.47,7955245019,7955245019,5252
2012/2/14,'000021,长城开发,5.92,6.05,5.82,5.82,5.86,0.06,1.0239,0.7527,9930044,58996442.51,7810124464,7810124464,6153
